ID,condition,subcondition,trialType,objects,ratings
1622,BB,D,Experimental,A,0.861
1623,BB,D,Experimental,B,0.798
1624,BB,D,Experimental,C,0.79
1625,BB,D,Control,A,0.845
1626,BB,D,Control,B,0.739
1627,BB,D,Control,C,0.7
1628,BB,D,Control,D,0.838
1629,BB,D,Experimental,A,0.864
1630,BB,D,Experimental,B,0.771
1631,BB,D,Experimental,C,0.608
1632,BB,D,Control,A,0.735
1633,BB,D,Control,B,0.775
1634,BB,D,Control,C,0.619
1635,BB,D,Control,D,0.857
1636,BB,D,Experimental,A,0.866
1637,BB,D,Experimental,B,0.722
1638,BB,D,Experimental,C,0.803
1639,BB,D,Control,A,0.834
1640,BB,D,Control,B,0.509
1641,BB,D,Control,C,0.794
1642,BB,D,Control,D,0.834
1643,BB,D,Experimental,A,0.871
1644,BB,D,Experimental,B,0.869
1645,BB,D,Experimental,C,0.583
1646,BB,D,Control,A,0.746
1647,BB,D,Control,B,0.884
1648,BB,D,Control,C,0.712
1649,BB,D,Control,D,0.843
1650,BB,D,Experimental,A,0.898
1651,BB,D,Experimental,B,0.766
1652,BB,D,Experimental,C,0.695
1653,BB,D,Control,A,0.692
1654,BB,D,Control,B,0.824
1655,BB,D,Control,C,0.806
1656,BB,D,Control,D,0.852
1657,BB,D,Experimental,A,0.862
1658,BB,D,Experimental,B,0.812
1659,BB,D,Experimental,C,0.607
1660,BB,D,Control,A,0.542
1661,BB,D,Control,B,0.826
1662,BB,D,Control,C,0.837
1663,BB,D,Control,D,0.842
1664,BB,D,Experimental,A,0.878
1665,BB,D,Experimental,B,0.568
1666,BB,D,Experimental,C,0.852
1667,BB,D,Control,A,0.888
1668,BB,D,Control,B,0.664
1669,BB,D,Control,C,0.662
1670,BB,D,Control,D,0.854
1671,BB,D,Experimental,A,0.852
1672,BB,D,Experimental,B,0.814
1673,BB,D,Experimental,C,0.812
1674,BB,D,Control,A,0.693
1675,BB,D,Control,B,0.898
1676,BB,D,Control,C,0.666
1677,BB,D,Control,D,0.826
1678,BB,D,Experimental,A,0.863
1679,BB,D,Experimental,B,0.87
1680,BB,D,Experimental,C,0.731
1681,BB,D,Control,A,0.715
1682,BB,D,Control,B,0.625
1683,BB,D,Control,C,0.793
1684,BB,D,Control,D,0.855
1685,BB,D,Experimental,A,0.858
1686,BB,D,Experimental,B,0.65
1687,BB,D,Experimental,C,0.884
1688,BB,D,Control,A,0.746
1689,BB,D,Control,B,0.884
1690,BB,D,Control,C,0.596
1691,BB,D,Control,D,0.825
1692,BB,D,Experimental,A,0.871
1693,BB,D,Experimental,B,0.877
1694,BB,D,Experimental,C,0.555
1695,BB,D,Control,A,0.623
1696,BB,D,Control,B,0.716
1697,BB,D,Control,C,0.867
1698,BB,D,Control,D,0.852
1699,BB,D,Experimental,A,0.866
1700,BB,D,Experimental,B,0.886
1701,BB,D,Experimental,C,0.74
1702,BB,D,Control,A,0.773
1703,BB,D,Control,B,0.659
1704,BB,D,Control,C,0.766
1705,BB,D,Control,D,0.848
1706,BB,D,Experimental,A,0.886
1707,BB,D,Experimental,B,0.768
1708,BB,D,Experimental,C,0.795
1709,BB,D,Control,A,0.864
1710,BB,D,Control,B,0.736
1711,BB,D,Control,C,0.645
1712,BB,D,Control,D,0.85
1713,BB,D,Experimental,A,0.862
1714,BB,D,Experimental,B,0.871
1715,BB,D,Experimental,C,0.716
1716,BB,D,Control,A,0.752
1717,BB,D,Control,B,0.648
1718,BB,D,Control,C,0.83
1719,BB,D,Control,D,0.84
1720,BB,D,Experimental,A,0.874
1721,BB,D,Experimental,B,0.83
1722,BB,D,Experimental,C,0.578
1723,BB,D,Control,A,0.881
1724,BB,D,Control,B,0.699
1725,BB,D,Control,C,0.615
1726,BB,D,Control,D,0.832
1727,BB,D,Experimental,A,0.875
1728,BB,D,Experimental,B,0.727
1729,BB,D,Experimental,C,0.626
1730,BB,D,Control,A,0.513
1731,BB,D,Control,B,0.86
1732,BB,D,Control,C,0.766
1733,BB,D,Control,D,0.85
1734,BB,D,Experimental,A,0.878
1735,BB,D,Experimental,B,0.804
1736,BB,D,Experimental,C,0.746
1737,BB,D,Control,A,0.777
1738,BB,D,Control,B,0.622
1739,BB,D,Control,C,0.854
1740,BB,D,Control,D,0.849
1741,BB,D,Experimental,A,0.856
1742,BB,D,Experimental,B,0.889
1743,BB,D,Experimental,C,0.721
1744,BB,D,Control,A,0.843
1745,BB,D,Control,B,0.769
1746,BB,D,Control,C,0.71
1747,BB,D,Control,D,0.854
1748,BB,D,Experimental,A,0.855
1749,BB,D,Experimental,B,0.867
1750,BB,D,Experimental,C,0.753
1751,BB,D,Control,A,0.733
1752,BB,D,Control,B,0.643
1753,BB,D,Control,C,0.877
1754,BB,D,Control,D,0.847
1755,BB,D,Experimental,A,0.851
1756,BB,D,Experimental,B,0.806
1757,BB,D,Experimental,C,0.82
1758,BB,D,Control,A,0.799
1759,BB,D,Control,B,0.822
1760,BB,D,Control,C,0.524
1761,BB,D,Control,D,0.85
1762,BB,D,Experimental,A,0.874
1763,BB,D,Experimental,B,0.578
1764,BB,D,Experimental,C,0.811
1765,BB,D,Control,A,0.761
1766,BB,D,Control,B,0.721
1767,BB,D,Control,C,0.853
1768,BB,D,Control,D,0.85
1769,BB,D,Experimental,A,0.87
1770,BB,D,Experimental,B,0.624
1771,BB,D,Experimental,C,0.768
1772,BB,D,Control,A,0.819
1773,BB,D,Control,B,0.567
1774,BB,D,Control,C,0.818
1775,BB,D,Control,D,0.856
1776,BB,D,Experimental,A,0.873
1777,BB,D,Experimental,B,0.516
1778,BB,D,Experimental,C,0.804
1779,BB,D,Control,A,0.718
1780,BB,D,Control,B,0.885
1781,BB,D,Control,C,0.604
1782,BB,D,Control,D,0.844
1783,BB,D,Experimental,A,0.864
1784,BB,D,Experimental,B,0.691
1785,BB,D,Experimental,C,0.88
1786,BB,D,Control,A,0.724
1787,BB,D,Control,B,0.806
1788,BB,D,Control,C,0.767
1789,BB,D,Control,D,0.846
1790,BB,D,Experimental,A,0.908
1791,BB,D,Experimental,B,0.765
1792,BB,D,Experimental,C,0.627
1793,ISO,A,Experimental,A,0.273
1794,ISO,A,Experimental,B,0.504
1795,ISO,A,Experimental,C,0.793
1796,ISO,A,Control,A,0.9
1797,ISO,A,Control,B,0.704
1798,ISO,A,Control,C,0.67
1799,ISO,A,Control,D,0.174
1800,ISO,A,Experimental,A,0.184
1801,ISO,A,Experimental,B,0.708
1802,ISO,A,Experimental,C,0.799
1803,ISO,A,Control,A,0.751
1804,ISO,A,Control,B,0.718
1805,ISO,A,Control,C,0.823
1806,ISO,A,Control,D,0.163
1807,ISO,A,Experimental,A,0.34
1808,ISO,A,Experimental,B,0.681
1809,ISO,A,Experimental,C,0.617
1810,ISO,A,Control,A,0.827
1811,ISO,A,Control,B,0.678
1812,ISO,A,Control,C,0.642
1813,ISO,A,Control,D,0.154
1814,ISO,A,Experimental,A,0.188
1815,ISO,A,Experimental,B,0.872
1816,ISO,A,Experimental,C,0.728
1817,ISO,A,Control,A,0.831
1818,ISO,A,Control,B,0.775
1819,ISO,A,Control,C,0.592
1820,ISO,A,Control,D,0.152
1821,ISO,A,Experimental,A,0.199
1822,ISO,A,Experimental,B,0.581
1823,ISO,A,Experimental,C,0.869
1824,ISO,A,Control,A,0.8
1825,ISO,A,Control,B,0.842
1826,ISO,A,Control,C,0.72
1827,ISO,A,Control,D,0.149
1828,ISO,A,Experimental,A,0.188
1829,ISO,A,Experimental,B,0.687
1830,ISO,A,Experimental,C,0.769
1831,ISO,A,Control,A,0.556
1832,ISO,A,Control,B,0.846
1833,ISO,A,Control,C,0.789
1834,ISO,A,Control,D,0.151
1835,ISO,A,Experimental,A,0.176
1836,ISO,A,Experimental,B,0.833
1837,ISO,A,Experimental,C,0.764
1838,ISO,A,Control,A,0.776
1839,ISO,A,Control,B,0.852
1840,ISO,A,Control,C,0.684
1841,ISO,A,Control,D,0.153
1842,ISO,A,Experimental,A,0.168
1843,ISO,A,Experimental,B,0.702
1844,ISO,A,Experimental,C,0.829
1845,ISO,A,Control,A,0.847
1846,ISO,A,Control,B,0.681
1847,ISO,A,Control,C,0.642
1848,ISO,A,Control,D,0.165
1849,ISO,A,Experimental,A,0.234
1850,ISO,A,Experimental,B,0.697
1851,ISO,A,Experimental,C,0.733
1852,ISO,A,Control,A,0.741
1853,ISO,A,Control,B,0.893
1854,ISO,A,Control,C,0.596
1855,ISO,A,Control,D,0.159
1856,ISO,A,Experimental,A,0.2
1857,ISO,A,Experimental,B,0.716
1858,ISO,A,Experimental,C,0.674
1859,ISO,A,Control,A,0.856
1860,ISO,A,Control,B,0.547
1861,ISO,A,Control,C,0.79
1862,ISO,A,Control,D,0.169
1863,ISO,A,Experimental,A,0.18
1864,ISO,A,Experimental,B,0.766
1865,ISO,A,Experimental,C,0.843
1866,ISO,A,Control,A,0.734
1867,ISO,A,Control,B,0.685
1868,ISO,A,Control,C,0.768
1869,ISO,A,Control,D,0.141
1870,ISO,A,Experimental,A,0.335
1871,ISO,A,Experimental,B,0.561
1872,ISO,A,Experimental,C,0.76
1873,ISO,A,Control,A,0.891
1874,ISO,A,Control,B,0.695
1875,ISO,A,Control,C,0.722
1876,ISO,A,Control,D,0.145
1877,ISO,A,Experimental,A,0.185
1878,ISO,A,Experimental,B,0.761
1879,ISO,A,Experimental,C,0.86
1880,ISO,A,Control,A,0.873
1881,ISO,A,Control,B,0.66
1882,ISO,A,Control,C,0.656
1883,ISO,A,Control,D,0.16
1884,ISO,A,Experimental,A,0.191
1885,ISO,A,Experimental,B,0.66
1886,ISO,A,Experimental,C,0.765
1887,ISO,A,Control,A,0.726
1888,ISO,A,Control,B,0.769
1889,ISO,A,Control,C,0.638
1890,ISO,A,Control,D,0.15
1891,ISO,A,Experimental,A,0.202
1892,ISO,A,Experimental,B,0.746
1893,ISO,A,Experimental,C,0.844
1894,ISO,A,Control,A,0.825
1895,ISO,A,Control,B,0.48
1896,ISO,A,Control,C,0.822
1897,ISO,A,Control,D,0.152
1898,ISO,A,Experimental,A,0.325
1899,ISO,A,Experimental,B,0.678
1900,ISO,A,Experimental,C,0.632
1901,ISO,A,Control,A,0.73
1902,ISO,A,Control,B,0.83
1903,ISO,A,Control,C,0.73
1904,ISO,A,Control,D,0.152
1905,ISO,A,Experimental,A,0.164
1906,ISO,A,Experimental,B,0.867
1907,ISO,A,Experimental,C,0.71
1908,ISO,A,Control,A,0.724
1909,ISO,A,Control,B,0.866
1910,ISO,A,Control,C,0.638
1911,ISO,A,Control,D,0.145
1912,ISO,A,Experimental,A,0.158
1913,ISO,A,Experimental,B,0.857
1914,ISO,A,Experimental,C,0.8
1915,ISO,A,Control,A,0.64
1916,ISO,A,Control,B,0.786
1917,ISO,A,Control,C,0.847
1918,ISO,A,Control,D,0.155
1919,ISO,A,Experimental,A,0.184
1920,ISO,A,Experimental,B,0.843
1921,ISO,A,Experimental,C,0.789
1922,ISO,A,Control,A,0.762
1923,ISO,A,Control,B,0.731
1924,ISO,A,Control,C,0.868
1925,ISO,A,Control,D,0.153
1926,ISO,A,Experimental,A,0.164
1927,ISO,A,Experimental,B,0.781
1928,ISO,A,Experimental,C,0.844
1929,ISO,A,Control,A,0.724
1930,ISO,A,Control,B,0.89
1931,ISO,A,Control,C,0.696
1932,ISO,A,Control,D,0.152
1933,ISO,A,Experimental,A,0.173
1934,ISO,A,Experimental,B,0.775
1935,ISO,A,Experimental,C,0.763
1936,ISO,A,Control,A,0.826
1937,ISO,A,Control,B,0.593
1938,ISO,A,Control,C,0.741
1939,ISO,A,Control,D,0.149
1940,ISO,A,Experimental,A,0.16
1941,ISO,A,Experimental,B,0.858
1942,ISO,A,Experimental,C,0.773
1943,ISO,A,Control,A,0.811
1944,ISO,A,Control,B,0.822
1945,ISO,A,Control,C,0.647
1946,ISO,A,Control,D,0.155
1947,ISO,A,Experimental,A,0.227
1948,ISO,A,Experimental,B,0.799
1949,ISO,A,Experimental,C,0.518
1950,ISO,A,Control,A,0.69
1951,ISO,A,Control,B,0.811
1952,ISO,A,Control,C,0.783
1953,ISO,A,Control,D,0.154
1954,ISO,A,Experimental,A,0.179
1955,ISO,A,Experimental,B,0.873
1956,ISO,A,Experimental,C,0.638
1957,ISO,A,Control,A,0.435
1958,ISO,A,Control,B,0.838
1959,ISO,A,Control,C,0.829
1960,ISO,A,Control,D,0.147
1961,ISO,A,Experimental,A,0.201
1962,ISO,A,Experimental,B,0.839
1963,ISO,A,Experimental,C,0.741
1964,ISO,A,Control,A,0.864
1965,ISO,A,Control,B,0.793
1966,ISO,A,Control,C,0.664
1967,ISO,A,Control,D,0.156
1968,ISO,A,Experimental,A,0.21
1969,ISO,A,Experimental,B,0.522
1970,ISO,A,Experimental,C,0.853
1971,ISO,A,Control,A,0.802
1972,ISO,A,Control,B,0.802
1973,ISO,A,Control,C,0.785
1974,ISO,A,Control,D,0.144
1975,ISO,A,Experimental,A,0.205
1976,ISO,A,Experimental,B,0.714
1977,ISO,A,Experimental,C,0.838
1978,ISO,A,Control,A,0.92
1979,ISO,A,Control,B,0.678
1980,ISO,A,Control,C,0.653
1981,ISO,A,Control,D,0.149
1982,ISO,A,Experimental,A,0.168
1983,ISO,A,Experimental,B,0.864
1984,ISO,A,Experimental,C,0.66
1985,ISO,A,Control,A,0.642
1986,ISO,A,Control,B,0.761
1987,ISO,A,Control,C,0.781
1988,ISO,A,Control,D,0.159
1989,ISO,A,Experimental,A,0.161
1990,ISO,A,Experimental,B,0.775
1991,ISO,A,Experimental,C,0.721
1992,ISO,A,Control,A,0.876
1993,ISO,A,Control,B,0.726
1994,ISO,A,Control,C,0.617
1995,ISO,A,Control,D,0.15
1996,ISO,A,Experimental,A,0.164
1997,ISO,A,Experimental,B,0.787
1998,ISO,A,Experimental,C,0.813
1999,ISO,A,Control,A,0.64
2000,ISO,A,Control,B,0.74
2001,ISO,A,Control,C,0.803
2002,ISO,A,Control,D,0.17
2003,ISO,A,Experimental,A,0.16
2004,ISO,A,Experimental,B,0.91
2005,ISO,A,Experimental,C,0.71
2006,ISO,A,Control,A,0.725
2007,ISO,A,Control,B,0.756
2008,ISO,A,Control,C,0.807
2009,ISO,A,Control,D,0.167
2010,ISO,A,Experimental,A,0.169
2011,ISO,A,Experimental,B,0.627
2012,ISO,A,Experimental,C,0.857
2013,ISO,A,Control,A,0.839
2014,ISO,A,Control,B,0.816
2015,ISO,A,Control,C,0.52
2016,ISO,A,Control,D,0.151
2017,ISO,A,Experimental,A,0.169
2018,ISO,A,Experimental,B,0.672
2019,ISO,A,Experimental,C,0.812
2020,ISO,A,Control,A,0.638
2021,ISO,A,Control,B,0.693
2022,ISO,A,Control,C,0.85
2023,ISO,A,Control,D,0.155
2024,ISO,A,Experimental,A,0.22
2025,ISO,A,Experimental,B,0.67
2026,ISO,A,Experimental,C,0.717
2027,ISO,A,Control,A,0.639
2028,ISO,A,Control,B,0.724
2029,ISO,A,Control,C,0.778
2030,ISO,A,Control,D,0.148
2031,ISO,A,Experimental,A,0.197
2032,ISO,A,Experimental,B,0.557
2033,ISO,A,Experimental,C,0.84
2034,ISO,A,Control,A,0.701
2035,ISO,A,Control,B,0.639
2036,ISO,A,Control,C,0.796
2037,ISO,A,Control,D,0.17
2038,ISO,A,Experimental,A,0.309
2039,ISO,A,Experimental,B,0.698
2040,ISO,A,Experimental,C,0.766
2041,ISO,A,Control,A,0.721
2042,ISO,A,Control,B,0.72
2043,ISO,A,Control,C,0.892
2044,ISO,A,Control,D,0.149
2045,ISO,A,Experimental,A,0.166
2046,ISO,A,Experimental,B,0.859
2047,ISO,A,Experimental,C,0.768
2048,ISO,A,Control,A,0.771
2049,ISO,A,Control,B,0.738
2050,ISO,A,Control,C,0.623
2051,ISO,A,Control,D,0.167
2052,ISO,A,Experimental,A,0.177
2053,ISO,A,Experimental,B,0.585
2054,ISO,A,Experimental,C,0.899
2055,ISO,A,Control,A,0.663
2056,ISO,A,Control,B,0.812
2057,ISO,A,Control,C,0.669
2058,ISO,A,Control,D,0.145
2059,ISO,A,Experimental,A,0.162
2060,ISO,A,Experimental,B,0.751
2061,ISO,A,Experimental,C,0.859
2062,ISO,A,Control,A,0.791
2063,ISO,A,Control,B,0.742
2064,ISO,A,Control,C,0.82
2065,ISO,A,Control,D,0.16
2066,ISO,A,Experimental,A,0.318
2067,ISO,A,Experimental,B,0.792
2068,ISO,A,Experimental,C,0.6
2069,ISO,A,Control,A,0.691
2070,ISO,A,Control,B,0.779
2071,ISO,A,Control,C,0.865
2072,ISO,A,Control,D,0.155
2073,ISO,A,Experimental,A,0.158
2074,ISO,A,Experimental,B,0.863
2075,ISO,A,Experimental,C,0.717
2076,ISO,A,Control,A,0.796
2077,ISO,A,Control,B,0.724
2078,ISO,A,Control,C,0.82
2079,ISO,A,Control,D,0.171
2080,ISO,A,Experimental,A,0.157
2081,ISO,A,Experimental,B,0.816
2082,ISO,A,Experimental,C,0.832
2083,ISO,A,Control,A,0.868
2084,ISO,A,Control,B,0.743
2085,ISO,A,Control,C,0.694
2086,ISO,A,Control,D,0.147
2087,ISO,A,Experimental,A,0.187
2088,ISO,A,Experimental,B,0.89
2089,ISO,A,Experimental,C,0.571
2090,ISO,A,Control,A,0.692
2091,ISO,A,Control,B,0.802
2092,ISO,A,Control,C,0.839
2093,ISO,A,Control,D,0.148
2094,ISO,A,Experimental,A,0.164
2095,ISO,A,Experimental,B,0.863
2096,ISO,A,Experimental,C,0.729
2097,ISO,A,Control,A,0.705
2098,ISO,A,Control,B,0.702
2099,ISO,A,Control,C,0.749
2100,ISO,A,Control,D,0.167
2101,ISO,A,Experimental,A,0.164
2102,ISO,A,Experimental,B,0.666
2103,ISO,A,Experimental,C,0.882
2104,ISO,A,Control,A,0.601
2105,ISO,A,Control,B,0.87
2106,ISO,A,Control,C,0.72
2107,ISO,A,Control,D,0.151
2108,ISO,A,Experimental,A,0.186
2109,ISO,A,Experimental,B,0.662
2110,ISO,A,Experimental,C,0.726
2111,ISO,A,Control,A,0.804
2112,ISO,A,Control,B,0.698
2113,ISO,A,Control,C,0.802
2114,ISO,A,Control,D,0.152
2115,ISO,A,Experimental,A,0.193
2116,ISO,A,Experimental,B,0.532
2117,ISO,A,Experimental,C,0.826
2118,ISO,A,Control,A,0.784
2119,ISO,A,Control,B,0.765
2120,ISO,A,Control,C,0.835
2121,ISO,A,Control,D,0.148
2122,ISO,A,Experimental,A,0.254
2123,ISO,A,Experimental,B,0.709
2124,ISO,A,Experimental,C,0.799
2125,ISO,A,Control,A,0.757
2126,ISO,A,Control,B,0.53
2127,ISO,A,Control,C,0.848
2128,ISO,A,Control,D,0.159
2129,ISO,A,Experimental,A,0.179
2130,ISO,A,Experimental,B,0.859
2131,ISO,A,Experimental,C,0.699
2132,ISO,A,Control,A,0.621
2133,ISO,A,Control,B,0.762
2134,ISO,A,Control,C,0.786
2135,ISO,A,Control,D,0.162
2136,ISO,A,Experimental,A,0.22
2137,ISO,A,Experimental,B,0.842
2138,ISO,A,Experimental,C,0.653
2139,ISO,A,Control,A,0.498
2140,ISO,A,Control,B,0.867
2141,ISO,A,Control,C,0.781
2142,ISO,A,Control,D,0.161
2143,ISO,A,Experimental,A,0.237
2144,ISO,A,Experimental,B,0.831
2145,ISO,A,Experimental,C,0.671
2146,ISO,A,Control,A,0.715
2147,ISO,A,Control,B,0.892
2148,ISO,A,Control,C,0.648
2149,ISO,A,Control,D,0.142
2150,ISO,A,Experimental,A,0.195
2151,ISO,A,Experimental,B,0.848
2152,ISO,A,Experimental,C,0.626
2153,ISO,A,Control,A,0.845
2154,ISO,A,Control,B,0.756
2155,ISO,A,Control,C,0.541
2156,ISO,A,Control,D,0.171
2157,ISO,A,Experimental,A,0.168
2158,ISO,A,Experimental,B,0.765
2159,ISO,A,Experimental,C,0.736
2160,ISO,A,Control,A,0.818
2161,ISO,A,Control,B,0.484
2162,ISO,A,Control,C,0.816
2163,ISO,A,Control,D,0.168
2164,ISO,A,Experimental,A,0.178
2165,ISO,A,Experimental,B,0.867
2166,ISO,A,Experimental,C,0.598
2167,ISO,A,Control,A,0.761
2168,ISO,A,Control,B,0.771
2169,ISO,A,Control,C,0.686
2170,ISO,A,Control,D,0.151
2171,ISO,A,Experimental,A,0.161
2172,ISO,A,Experimental,B,0.802
2173,ISO,A,Experimental,C,0.725
2174,ISO,A,Control,A,0.752
2175,ISO,A,Control,B,0.751
2176,ISO,A,Control,C,0.866
2177,ISO,A,Control,D,0.157
2178,ISO,A,Experimental,A,0.165
2179,ISO,A,Experimental,B,0.7
2180,ISO,A,Experimental,C,0.914
2181,ISO,A,Control,A,0.784
2182,ISO,A,Control,B,0.792
2183,ISO,A,Control,C,0.807
2184,ISO,A,Control,D,0.145
2185,ISO,A,Experimental,A,0.166
2186,ISO,A,Experimental,B,0.863
2187,ISO,A,Experimental,C,0.685
2188,ISO,A,Control,A,0.868
2189,ISO,A,Control,B,0.779
2190,ISO,A,Control,C,0.698
2191,ISO,A,Control,D,0.154
2192,ISO,A,Experimental,A,0.244
2193,ISO,A,Experimental,B,0.676
2194,ISO,A,Experimental,C,0.822
2195,ISO,A,Control,A,0.629
2196,ISO,A,Control,B,0.756
2197,ISO,A,Control,C,0.752
2198,ISO,A,Control,D,0.163
2199,ISO,A,Experimental,A,0.164
2200,ISO,A,Experimental,B,0.848
2201,ISO,A,Experimental,C,0.692
2202,ISO,A,Control,A,0.614
2203,ISO,A,Control,B,0.822
2204,ISO,A,Control,C,0.705
2205,ISO,A,Control,D,0.159
2206,ISO,A,Experimental,A,0.19
2207,ISO,A,Experimental,B,0.7
2208,ISO,A,Experimental,C,0.816
2209,ISO,A,Control,A,0.782
2210,ISO,A,Control,B,0.81
2211,ISO,A,Control,C,0.548
2212,ISO,A,Control,D,0.153
2213,ISO,A,Experimental,A,0.168
2214,ISO,A,Experimental,B,0.832
2215,ISO,A,Experimental,C,0.773
2216,ISO,A,Control,A,0.769
2217,ISO,A,Control,B,0.807
2218,ISO,A,Control,C,0.646
2219,ISO,A,Control,D,0.151
2220,ISO,A,Experimental,A,0.297
2221,ISO,A,Experimental,B,0.788
2222,ISO,A,Experimental,C,0.497
2223,ISO,A,Control,A,0.566
2224,ISO,A,Control,B,0.776
2225,ISO,A,Control,C,0.874
2226,ISO,A,Control,D,0.15
2227,ISO,A,Experimental,A,0.17
2228,ISO,A,Experimental,B,0.671
2229,ISO,A,Experimental,C,0.859
2230,ISO,A,Control,A,0.883
2231,ISO,A,Control,B,0.731
2232,ISO,A,Control,C,0.656
2233,ISO,A,Control,D,0.143
2234,ISO,A,Experimental,A,0.177
2235,ISO,A,Experimental,B,0.867
2236,ISO,A,Experimental,C,0.657
2237,ISO,A,Control,A,0.801
2238,ISO,A,Control,B,0.775
2239,ISO,A,Control,C,0.81
2240,ISO,A,Control,D,0.164
2241,ISO,B,Control,A,0.828
2242,ISO,B,Control,B,0.748
2243,ISO,B,Control,C,0.605
2244,ISO,B,Control,D,0.152
2245,ISO,B,Control,A,0.778
2246,ISO,B,Control,B,0.814
2247,ISO,B,Control,C,0.794
2248,ISO,B,Control,D,0.173
2249,ISO,B,Experimental,A,0.227
2250,ISO,B,Experimental,B,0.723
2251,ISO,B,Experimental,C,0.766
2252,ISO,B,Experimental,A,0.24
2253,ISO,B,Experimental,B,0.825
2254,ISO,B,Experimental,C,0.535
2255,ISO,B,Control,A,0.834
2256,ISO,B,Control,B,0.794
2257,ISO,B,Control,C,0.606
2258,ISO,B,Control,D,0.147
2259,ISO,B,Control,A,0.691
2260,ISO,B,Control,B,0.699
2261,ISO,B,Control,C,0.831
2262,ISO,B,Control,D,0.151
2263,ISO,B,Experimental,A,0.186
2264,ISO,B,Experimental,B,0.79
2265,ISO,B,Experimental,C,0.732
2266,ISO,B,Experimental,A,0.2
2267,ISO,B,Experimental,B,0.707
2268,ISO,B,Experimental,C,0.803
2269,ISO,B,Control,A,0.78
2270,ISO,B,Control,B,0.788
2271,ISO,B,Control,C,0.612
2272,ISO,B,Control,D,0.153
2273,ISO,B,Control,A,0.725
2274,ISO,B,Control,B,0.817
2275,ISO,B,Control,C,0.802
2276,ISO,B,Control,D,0.159
2277,ISO,B,Experimental,A,0.175
2278,ISO,B,Experimental,B,0.798
2279,ISO,B,Experimental,C,0.794
2280,ISO,B,Experimental,A,0.17
2281,ISO,B,Experimental,B,0.865
2282,ISO,B,Experimental,C,0.682
2283,ISO,B,Control,A,0.784
2284,ISO,B,Control,B,0.717
2285,ISO,B,Control,C,0.731
2286,ISO,B,Control,D,0.147
2287,ISO,B,Control,A,0.708
2288,ISO,B,Control,B,0.703
2289,ISO,B,Control,C,0.747
2290,ISO,B,Control,D,0.15
2291,ISO,B,Experimental,A,0.288
2292,ISO,B,Experimental,B,0.63
2293,ISO,B,Experimental,C,0.701
2294,ISO,B,Experimental,A,0.219
2295,ISO,B,Experimental,B,0.769
2296,ISO,B,Experimental,C,0.751
2297,ISO,B,Control,A,0.9
2298,ISO,B,Control,B,0.602
2299,ISO,B,Control,C,0.718
2300,ISO,B,Control,D,0.16
2301,ISO,B,Control,A,0.626
2302,ISO,B,Control,B,0.786
2303,ISO,B,Control,C,0.813
2304,ISO,B,Control,D,0.165
2305,ISO,B,Experimental,A,0.238
2306,ISO,B,Experimental,B,0.756
2307,ISO,B,Experimental,C,0.541
2308,ISO,B,Experimental,A,0.282
2309,ISO,B,Experimental,B,0.805
2310,ISO,B,Experimental,C,0.464
2311,ISO,B,Control,A,0.81
2312,ISO,B,Control,B,0.469
2313,ISO,B,Control,C,0.832
2314,ISO,B,Control,D,0.155
2315,ISO,B,Control,A,0.824
2316,ISO,B,Control,B,0.804
2317,ISO,B,Control,C,0.533
2318,ISO,B,Control,D,0.143
2319,ISO,B,Experimental,A,0.253
2320,ISO,B,Experimental,B,0.715
2321,ISO,B,Experimental,C,0.79
2322,ISO,B,Experimental,A,0.202
2323,ISO,B,Experimental,B,0.781
2324,ISO,B,Experimental,C,0.819
2325,ISO,B,Control,A,0.712
2326,ISO,B,Control,B,0.778
2327,ISO,B,Control,C,0.66
2328,ISO,B,Control,D,0.152
2329,ISO,B,Control,A,0.794
2330,ISO,B,Control,B,0.846
2331,ISO,B,Control,C,0.675
2332,ISO,B,Control,D,0.149
2333,ISO,B,Experimental,A,0.157
2334,ISO,B,Experimental,B,0.771
2335,ISO,B,Experimental,C,0.771
2336,ISO,B,Experimental,A,0.398
2337,ISO,B,Experimental,B,0.694
2338,ISO,B,Experimental,C,0.722
2339,ISO,B,Control,A,0.864
2340,ISO,B,Control,B,0.682
2341,ISO,B,Control,C,0.642
2342,ISO,B,Control,D,0.148
2343,ISO,B,Control,A,0.586
2344,ISO,B,Control,B,0.906
2345,ISO,B,Control,C,0.72
2346,ISO,B,Control,D,0.148
2347,ISO,B,Experimental,A,0.164
2348,ISO,B,Experimental,B,0.778
2349,ISO,B,Experimental,C,0.86
2350,ISO,B,Experimental,A,0.156
2351,ISO,B,Experimental,B,0.831
2352,ISO,B,Experimental,C,0.817
2353,ISO,B,Control,A,0.675
2354,ISO,B,Control,B,0.866
2355,ISO,B,Control,C,0.778
2356,ISO,B,Control,D,0.154
2357,ISO,B,Control,A,0.797
2358,ISO,B,Control,B,0.809
2359,ISO,B,Control,C,0.525
2360,ISO,B,Control,D,0.15
2361,ISO,B,Experimental,A,0.211
2362,ISO,B,Experimental,B,0.726
2363,ISO,B,Experimental,C,0.79
2364,ISO,B,Experimental,A,0.182
2365,ISO,B,Experimental,B,0.711
2366,ISO,B,Experimental,C,0.861
2367,ISO,B,Control,A,0.65
2368,ISO,B,Control,B,0.829
2369,ISO,B,Control,C,0.66
2370,ISO,B,Control,D,0.151
2371,ISO,B,Control,A,0.666
