ID,condition,subcondition,trialType,objects,ratings
1,BB,A,Experimental,A,0.866
2,BB,A,Experimental,B,0.753
3,BB,A,Experimental,C,0.753
4,BB,A,Control,A,0.753
5,BB,A,Control,B,0.753
6,BB,A,Control,C,0.753
7,BB,A,Control,D,0.848
8,BB,A,Experimental,A,0.866
9,BB,A,Experimental,B,0.753
10,BB,A,Experimental,C,0.753
11,BB,A,Control,A,0.753
12,BB,A,Control,B,0.753
13,BB,A,Control,C,0.753
14,BB,A,Control,D,0.848
15,BB,A,Experimental,A,0.866
16,BB,A,Experimental,B,0.753
17,BB,A,Experimental,C,0.753
18,BB,A,Control,A,0.753
19,BB,A,Control,B,0.753
20,BB,A,Control,C,0.753
21,BB,A,Control,D,0.848
22,BB,A,Experimental,A,0.866
23,BB,A,Experimental,B,0.753
24,BB,A,Experimental,C,0.753
25,BB,A,Control,A,0.753
26,BB,A,Control,B,0.753
27,BB,A,Control,C,0.753
28,BB,A,Control,D,0.848
29,BB,A,Experimental,A,0.866
30,BB,A,Experimental,B,0.753
31,BB,A,Experimental,C,0.753
32,BB,A,Control,A,0.753
33,BB,A,Control,B,0.753
34,BB,A,Control,C,0.753
35,BB,A,Control,D,0.848
36,BB,A,Experimental,A,0.866
37,BB,A,Experimental,B,0.753
38,BB,A,Experimental,C,0.753
39,BB,A,Control,A,0.753
40,BB,A,Control,B,0.753
41,BB,A,Control,C,0.753
42,BB,A,Control,D,0.848
43,BB,A,Experimental,A,0.866
44,BB,A,Experimental,B,0.753
45,BB,A,Experimental,C,0.753
46,BB,A,Control,A,0.753
47,BB,A,Control,B,0.753
48,BB,A,Control,C,0.753
49,BB,A,Control,D,0.848
50,BB,A,Experimental,A,0.866
51,BB,A,Experimental,B,0.753
52,BB,A,Experimental,C,0.753
53,BB,A,Control,A,0.753
54,BB,A,Control,B,0.753
55,BB,A,Control,C,0.753
56,BB,A,Control,D,0.848
57,BB,A,Experimental,A,0.866
58,BB,A,Experimental,B,0.753
59,BB,A,Experimental,C,0.753
60,BB,A,Control,A,0.753
61,BB,A,Control,B,0.753
62,BB,A,Control,C,0.753
63,BB,A,Control,D,0.848
64,BB,A,Experimental,A,0.866
65,BB,A,Experimental,B,0.753
66,BB,A,Experimental,C,0.753
67,BB,A,Control,A,0.753
68,BB,A,Control,B,0.753
69,BB,A,Control,C,0.753
70,BB,A,Control,D,0.848
71,BB,A,Experimental,A,0.866
72,BB,A,Experimental,B,0.753
73,BB,A,Experimental,C,0.753
74,BB,A,Control,A,0.753
75,BB,A,Control,B,0.753
76,BB,A,Control,C,0.753
77,BB,A,Control,D,0.848
78,BB,A,Experimental,A,0.866
79,BB,A,Experimental,B,0.753
80,BB,A,Experimental,C,0.753
81,BB,A,Control,A,0.753
82,BB,A,Control,B,0.753
83,BB,A,Control,C,0.753
84,BB,A,Control,D,0.848
85,BB,A,Experimental,A,0.866
86,BB,A,Experimental,B,0.753
87,BB,A,Experimental,C,0.753
88,BB,A,Control,A,0.753
89,BB,A,Control,B,0.753
90,BB,A,Control,C,0.753
91,BB,A,Control,D,0.848
92,BB,A,Experimental,A,0.866
93,BB,A,Experimental,B,0.753
94,BB,A,Experimental,C,0.753
95,BB,A,Control,A,0.753
96,BB,A,Control,B,0.753
97,BB,A,Control,C,0.753
98,BB,A,Control,D,0.848
99,BB,A,Experimental,A,0.866
100,BB,A,Experimental,B,0.753
101,BB,A,Experimental,C,0.753
102,BB,A,Control,A,0.753
103,BB,A,Control,B,0.753
104,BB,A,Control,C,0.753
105,BB,A,Control,D,0.848
106,BB,A,Experimental,A,0.866
107,BB,A,Experimental,B,0.753
108,BB,A,Experimental,C,0.753
109,BB,A,Control,A,0.753
110,BB,A,Control,B,0.753
111,BB,A,Control,C,0.753
112,BB,A,Control,D,0.848
113,BB,A,Experimental,A,0.866
114,BB,A,Experimental,B,0.753
115,BB,A,Experimental,C,0.753
116,BB,A,Control,A,0.753
117,BB,A,Control,B,0.753
118,BB,A,Control,C,0.753
119,BB,A,Control,D,0.848
120,BB,A,Experimental,A,0.866
121,BB,A,Experimental,B,0.753
122,BB,A,Experimental,C,0.753
123,BB,A,Control,A,0.753
124,BB,A,Control,B,0.753
125,BB,A,Control,C,0.753
126,BB,A,Control,D,0.848
127,BB,A,Experimental,A,0.866
128,BB,A,Experimental,B,0.753
129,BB,A,Experimental,C,0.753
130,BB,A,Control,A,0.753
131,BB,A,Control,B,0.753
132,BB,A,Control,C,0.753
133,BB,A,Control,D,0.848
134,BB,A,Experimental,A,0.866
135,BB,A,Experimental,B,0.753
136,BB,A,Experimental,C,0.753
137,BB,A,Control,A,0.753
138,BB,A,Control,B,0.753
139,BB,A,Control,C,0.753
140,BB,A,Control,D,0.848
141,BB,A,Experimental,A,0.866
142,BB,A,Experimental,B,0.753
143,BB,A,Experimental,C,0.753
144,BB,A,Control,A,0.753
145,BB,A,Control,B,0.753
146,BB,A,Control,C,0.753
147,BB,A,Control,D,0.848
148,BB,A,Experimental,A,0.866
149,BB,A,Experimental,B,0.753
150,BB,A,Experimental,C,0.753
151,BB,A,Control,A,0.753
152,BB,A,Control,B,0.753
153,BB,A,Control,C,0.753
154,BB,A,Control,D,0.848
155,BB,A,Experimental,A,0.866
156,BB,A,Experimental,B,0.753
157,BB,A,Experimental,C,0.753
158,BB,A,Control,A,0.753
159,BB,A,Control,B,0.753
160,BB,A,Control,C,0.753
161,BB,A,Control,D,0.848
162,BB,A,Experimental,A,0.866
163,BB,A,Experimental,B,0.753
164,BB,A,Experimental,C,0.753
165,BB,A,Control,A,0.753
166,BB,A,Control,B,0.753
167,BB,A,Control,C,0.753
168,BB,A,Control,D,0.848
169,BB,A,Experimental,A,0.866
170,BB,A,Experimental,B,0.753
171,BB,A,Experimental,C,0.753
172,BB,A,Control,A,0.753
173,BB,A,Control,B,0.753
174,BB,A,Control,C,0.753
175,BB,A,Control,D,0.848
176,BB,A,Experimental,A,0.866
177,BB,A,Experimental,B,0.753
178,BB,A,Experimental,C,0.753
179,BB,A,Control,A,0.753
180,BB,A,Control,B,0.753
181,BB,A,Control,C,0.753
182,BB,A,Control,D,0.848
183,BB,A,Experimental,A,0.866
184,BB,A,Experimental,B,0.753
185,BB,A,Experimental,C,0.753
186,BB,A,Control,A,0.753
187,BB,A,Control,B,0.753
188,BB,A,Control,C,0.753
189,BB,A,Control,D,0.848
190,BB,A,Experimental,A,0.866
191,BB,A,Experimental,B,0.753
192,BB,A,Experimental,C,0.753
193,BB,A,Control,A,0.753
194,BB,A,Control,B,0.753
195,BB,A,Control,C,0.753
196,BB,A,Control,D,0.848
197,BB,A,Experimental,A,0.866
198,BB,A,Experimental,B,0.753
199,BB,A,Experimental,C,0.753
200,BB,A,Control,A,0.753
201,BB,A,Control,B,0.753
202,BB,A,Control,C,0.753
203,BB,A,Control,D,0.848
204,BB,A,Experimental,A,0.866
205,BB,A,Experimental,B,0.753
206,BB,A,Experimental,C,0.753
207,BB,A,Control,A,0.753
208,BB,A,Control,B,0.753
209,BB,A,Control,C,0.753
210,BB,A,Control,D,0.848
211,BB,A,Experimental,A,0.866
212,BB,A,Experimental,B,0.753
213,BB,A,Experimental,C,0.753
214,BB,A,Control,A,0.753
215,BB,A,Control,B,0.753
216,BB,A,Control,C,0.753
217,BB,A,Control,D,0.848
218,BB,A,Experimental,A,0.866
219,BB,A,Experimental,B,0.753
220,BB,A,Experimental,C,0.753
221,BB,A,Control,A,0.753
222,BB,A,Control,B,0.753
223,BB,A,Control,C,0.753
224,BB,A,Control,D,0.848
225,BB,A,Experimental,A,0.866
226,BB,A,Experimental,B,0.753
227,BB,A,Experimental,C,0.753
228,BB,A,Control,A,0.753
229,BB,A,Control,B,0.753
230,BB,A,Control,C,0.753
231,BB,A,Control,D,0.848
232,BB,A,Experimental,A,0.866
233,BB,A,Experimental,B,0.753
234,BB,A,Experimental,C,0.753
235,BB,A,Control,A,0.753
236,BB,A,Control,B,0.753
237,BB,A,Control,C,0.753
238,BB,A,Control,D,0.848
239,BB,A,Experimental,A,0.866
240,BB,A,Experimental,B,0.753
241,BB,A,Experimental,C,0.753
242,BB,A,Control,A,0.753
243,BB,A,Control,B,0.753
244,BB,A,Control,C,0.753
245,BB,A,Control,D,0.848
246,BB,A,Experimental,A,0.866
247,BB,A,Experimental,B,0.753
248,BB,A,Experimental,C,0.753
249,BB,A,Control,A,0.753
250,BB,A,Control,B,0.753
251,BB,A,Control,C,0.753
252,BB,A,Control,D,0.848
253,BB,A,Experimental,A,0.866
254,BB,A,Experimental,B,0.753
255,BB,A,Experimental,C,0.753
256,BB,A,Control,A,0.753
257,BB,A,Control,B,0.753
258,BB,A,Control,C,0.753
259,BB,A,Control,D,0.848
260,BB,A,Experimental,A,0.866
261,BB,A,Experimental,B,0.753
262,BB,A,Experimental,C,0.753
263,BB,A,Control,A,0.753
264,BB,A,Control,B,0.753
265,BB,A,Control,C,0.753
266,BB,A,Control,D,0.848
267,BB,A,Experimental,A,0.866
268,BB,A,Experimental,B,0.753
269,BB,A,Experimental,C,0.753
270,BB,A,Control,A,0.753
271,BB,A,Control,B,0.753
272,BB,A,Control,C,0.753
273,BB,A,Control,D,0.848
274,BB,A,Experimental,A,0.866
275,BB,A,Experimental,B,0.753
276,BB,A,Experimental,C,0.753
277,BB,A,Control,A,0.753
278,BB,A,Control,B,0.753
279,BB,A,Control,C,0.753
280,BB,A,Control,D,0.848
281,BB,A,Experimental,A,0.866
282,BB,A,Experimental,B,0.753
283,BB,A,Experimental,C,0.753
284,BB,A,Control,A,0.753
285,BB,A,Control,B,0.753
286,BB,A,Control,C,0.753
287,BB,A,Control,D,0.848
288,BB,A,Experimental,A,0.866
289,BB,A,Experimental,B,0.753
290,BB,A,Experimental,C,0.753
291,BB,A,Control,A,0.753
292,BB,A,Control,B,0.753
293,BB,A,Control,C,0.753
294,BB,A,Control,D,0.848
295,BB,A,Experimental,A,0.866
296,BB,A,Experimental,B,0.753
297,BB,A,Experimental,C,0.753
298,BB,A,Control,A,0.753
299,BB,A,Control,B,0.753
300,BB,A,Control,C,0.753
301,BB,A,Control,D,0.848
302,BB,A,Experimental,A,0.866
303,BB,A,Experimental,B,0.753
304,BB,A,Experimental,C,0.753
305,BB,A,Control,A,0.753
306,BB,A,Control,B,0.753
307,BB,A,Control,C,0.753
308,BB,A,Control,D,0.848
309,BB,A,Experimental,A,0.866
310,BB,A,Experimental,B,0.753
311,BB,A,Experimental,C,0.753
312,BB,A,Control,A,0.753
313,BB,A,Control,B,0.753
314,BB,A,Control,C,0.753
315,BB,A,Control,D,0.848
316,BB,A,Experimental,A,0.866
317,BB,A,Experimental,B,0.753
318,BB,A,Experimental,C,0.753
319,BB,A,Control,A,0.753
320,BB,A,Control,B,0.753
321,BB,A,Control,C,0.753
322,BB,A,Control,D,0.848
323,BB,A,Experimental,A,0.866
324,BB,A,Experimental,B,0.753
325,BB,A,Experimental,C,0.753
326,BB,A,Control,A,0.753
327,BB,A,Control,B,0.753
328,BB,A,Control,C,0.753
329,BB,A,Control,D,0.848
330,BB,A,Experimental,A,0.866
331,BB,A,Experimental,B,0.753
332,BB,A,Experimental,C,0.753
333,BB,A,Control,A,0.753
334,BB,A,Control,B,0.753
335,BB,A,Control,C,0.753
336,BB,A,Control,D,0.848
337,BB,A,Experimental,A,0.866
338,BB,A,Experimental,B,0.753
339,BB,A,Experimental,C,0.753
340,BB,A,Control,A,0.753
341,BB,A,Control,B,0.753
342,BB,A,Control,C,0.753
343,BB,A,Control,D,0.848
344,BB,A,Experimental,A,0.866
345,BB,A,Experimental,B,0.753
346,BB,A,Experimental,C,0.753
347,BB,A,Control,A,0.753
348,BB,A,Control,B,0.753
349,BB,A,Control,C,0.753
350,BB,A,Control,D,0.848
351,BB,A,Experimental,A,0.866
352,BB,A,Experimental,B,0.753
353,BB,A,Experimental,C,0.753
354,BB,A,Control,A,0.753
355,BB,A,Control,B,0.753
356,BB,A,Control,C,0.753
357,BB,A,Control,D,0.848
358,BB,A,Experimental,A,0.866
359,BB,A,Experimental,B,0.753
360,BB,A,Experimental,C,0.753
361,BB,A,Control,A,0.753
362,BB,A,Control,B,0.753
363,BB,A,Control,C,0.753
364,BB,A,Control,D,0.848
365,BB,A,Experimental,A,0.866
366,BB,A,Experimental,B,0.753
367,BB,A,Experimental,C,0.753
368,BB,A,Control,A,0.753
369,BB,A,Control,B,0.753
370,BB,A,Control,C,0.753
371,BB,A,Control,D,0.848
372,BB,A,Experimental,A,0.866
373,BB,A,Experimental,B,0.753
374,BB,A,Experimental,C,0.753
375,BB,A,Control,A,0.753
376,BB,A,Control,B,0.753
377,BB,A,Control,C,0.753
378,BB,A,Control,D,0.848
379,BB,A,Experimental,A,0.866
380,BB,A,Experimental,B,0.753
381,BB,A,Experimental,C,0.753
382,BB,A,Control,A,0.753
383,BB,A,Control,B,0.753
384,BB,A,Control,C,0.753
385,BB,A,Control,D,0.848
386,BB,A,Experimental,A,0.866
387,BB,A,Experimental,B,0.753
388,BB,A,Experimental,C,0.753
389,BB,A,Control,A,0.753
390,BB,A,Control,B,0.753
391,BB,A,Control,C,0.753
392,BB,A,Control,D,0.848
393,BB,A,Experimental,A,0.866
394,BB,A,Experimental,B,0.753
395,BB,A,Experimental,C,0.753
396,BB,A,Control,A,0.753
397,BB,A,Control,B,0.753
398,BB,A,Control,C,0.753
399,BB,A,Control,D,0.848
400,BB,A,Experimental,A,0.866
401,BB,A,Experimental,B,0.753
402,BB,A,Experimental,C,0.753
403,BB,A,Control,A,0.753
404,BB,A,Control,B,0.753
405,BB,A,Control,C,0.753
406,BB,A,Control,D,0.848
407,BB,A,Experimental,A,0.866
408,BB,A,Experimental,B,0.753
409,BB,A,Experimental,C,0.753
410,BB,A,Control,A,0.753
411,BB,A,Control,B,0.753
412,BB,A,Control,C,0.753
413,BB,A,Control,D,0.848
414,BB,A,Experimental,A,0.866
415,BB,A,Experimental,B,0.753
416,BB,A,Experimental,C,0.753
417,BB,A,Control,A,0.753
418,BB,A,Control,B,0.753
419,BB,A,Control,C,0.753
420,BB,A,Control,D,0.848
421,BB,A,Experimental,A,0.866
422,BB,A,Experimental,B,0.753
423,BB,A,Experimental,C,0.753
424,BB,A,Control,A,0.753
425,BB,A,Control,B,0.753
426,BB,A,Control,C,0.753
427,BB,A,Control,D,0.848
428,BB,A,Experimental,A,0.866
429,BB,A,Experimental,B,0.753
430,BB,A,Experimental,C,0.753
431,BB,A,Control,A,0.753
432,BB,A,Control,B,0.753
433,BB,A,Control,C,0.753
434,BB,A,Control,D,0.848
435,BB,A,Experimental,A,0.866
436,BB,A,Experimental,B,0.753
437,BB,A,Experimental,C,0.753
438,BB,A,Control,A,0.753
439,BB,A,Control,B,0.753
440,BB,A,Control,C,0.753
441,BB,A,Control,D,0.848
442,BB,A,Experimental,A,0.866
443,BB,A,Experimental,B,0.753
444,BB,A,Experimental,C,0.753
445,BB,A,Control,A,0.753
446,BB,A,Control,B,0.753
447,BB,A,Control,C,0.753
448,BB,A,Control,D,0.848
449,BB,B,Control,A,0.753
450,BB,B,Control,B,0.753
451,BB,B,Control,C,0.753
452,BB,B,Control,D,0.848
453,BB,B,Control,A,0.753
454,BB,B,Control,B,0.753
455,BB,B,Control,C,0.753
456,BB,B,Control,D,0.848
457,BB,B,Experimental,A,0.866
458,BB,B,Experimental,B,0.753
459,BB,B,Experimental,C,0.753
460,BB,B,Experimental,A,0.866
461,BB,B,Experimental,B,0.753
462,BB,B,Experimental,C,0.753
463,BB,B,Control,A,0.753
464,BB,B,Control,B,0.753
465,BB,B,Control,C,0.753
466,BB,B,Control,D,0.848
467,BB,B,Control,A,0.753
468,BB,B,Control,B,0.753
469,BB,B,Control,C,0.753
470,BB,B,Control,D,0.848
471,BB,B,Experimental,A,0.866
472,BB,B,Experimental,B,0.753
473,BB,B,Experimental,C,0.753
474,BB,B,Experimental,A,0.866
475,BB,B,Experimental,B,0.753
476,BB,B,Experimental,C,0.753
477,BB,B,Control,A,0.753
478,BB,B,Control,B,0.753
479,BB,B,Control,C,0.753
480,BB,B,Control,D,0.848
481,BB,B,Control,A,0.753
482,BB,B,Control,B,0.753
483,BB,B,Control,C,0.753
484,BB,B,Control,D,0.848
485,BB,B,Experimental,A,0.866
486,BB,B,Experimental,B,0.753
487,BB,B,Experimental,C,0.753
488,BB,B,Experimental,A,0.866
489,BB,B,Experimental,B,0.753
490,BB,B,Experimental,C,0.753
491,BB,B,Control,A,0.753
492,BB,B,Control,B,0.753
493,BB,B,Control,C,0.753
494,BB,B,Control,D,0.848
495,BB,B,Control,A,0.753
496,BB,B,Control,B,0.753
497,BB,B,Control,C,0.753
498,BB,B,Control,D,0.848
499,BB,B,Experimental,A,0.866
500,BB,B,Experimental,B,0.753
501,BB,B,Experimental,C,0.753
502,BB,B,Experimental,A,0.866
503,BB,B,Experimental,B,0.753
504,BB,B,Experimental,C,0.753
505,BB,B,Control,A,0.753
506,BB,B,Control,B,0.753
507,BB,B,Control,C,0.753
508,BB,B,Control,D,0.848
509,BB,B,Control,A,0.753
510,BB,B,Control,B,0.753
511,BB,B,Control,C,0.753
512,BB,B,Control,D,0.848
513,BB,B,Experimental,A,0.866
514,BB,B,Experimental,B,0.753
515,BB,B,Experimental,C,0.753
516,BB,B,Experimental,A,0.866
517,BB,B,Experimental,B,0.753
518,BB,B,Experimental,C,0.753
519,BB,B,Control,A,0.753
520,BB,B,Control,B,0.753
521,BB,B,Control,C,0.753
522,BB,B,Control,D,0.848
523,BB,B,Control,A,0.753
524,BB,B,Control,B,0.753
525,BB,B,Control,C,0.753
526,BB,B,Control,D,0.848
527,BB,B,Experimental,A,0.866
528,BB,B,Experimental,B,0.753
529,BB,B,Experimental,C,0.753
530,BB,B,Experimental,A,0.866
531,BB,B,Experimental,B,0.753
532,BB,B,Experimental,C,0.753
533,BB,B,Control,A,0.753
534,BB,B,Control,B,0.753
535,BB,B,Control,C,0.753
536,BB,B,Control,D,0.848
537,BB,B,Control,A,0.753
538,BB,B,Control,B,0.753
539,BB,B,Control,C,0.753
540,BB,B,Control,D,0.848
541,BB,B,Experimental,A,0.866
542,BB,B,Experimental,B,0.753
543,BB,B,Experimental,C,0.753
544,BB,B,Experimental,A,0.866
545,BB,B,Experimental,B,0.753
546,BB,B,Experimental,C,0.753
547,BB,B,Control,A,0.753
548,BB,B,Control,B,0.753
549,BB,B,Control,C,0.753
550,BB,B,Control,D,0.848
551,BB,B,Control,A,0.753
552,BB,B,Control,B,0.753
553,BB,B,Control,C,0.753
554,BB,B,Control,D,0.848
555,BB,B,Experimental,A,0.866
556,BB,B,Experimental,B,0.753
557,BB,B,Experimental,C,0.753
558,BB,B,Experimental,A,0.866
559,BB,B,Experimental,B,0.753
560,BB,B,Experimental,C,0.753
561,BB,B,Control,A,0.753
562,BB,B,Control,B,0.753
563,BB,B,Control,C,0.753
564,BB,B,Control,D,0.848
565,BB,B,Control,A,0.753
566,BB,B,Control,B,0.753
567,BB,B,Control,C,0.753
568,BB,B,Control,D,0.848
569,BB,B,Experimental,A,0.866
570,BB,B,Experimental,B,0.753
571,BB,B,Experimental,C,0.753
572,BB,B,Experimental,A,0.866
573,BB,B,Experimental,B,0.753
574,BB,B,Experimental,C,0.753
575,BB,B,Control,A,0.753
576,BB,B,Control,B,0.753
577,BB,B,Control,C,0.753
578,BB,B,Control,D,0.848
579,BB,B,Control,A,0.753
580,BB,B,Control,B,0.753
581,BB,B,Control,C,0.753
582,BB,B,Control,D,0.848
583,BB,B,Experimental,A,0.866
584,BB,B,Experimental,B,0.753
585,BB,B,Experimental,C,0.753
586,BB,B,Experimental,A,0.866
587,BB,B,Experimental,B,0.753
588,BB,B,Experimental,C,0.753
589,BB,B,Control,A,0.753
590,BB,B,Control,B,0.753
591,BB,B,Control,C,0.753
592,BB,B,Control,D,0.848
593,BB,B,Control,A,0.753
594,BB,B,Control,B,0.753
595,BB,B,Control,C,0.753
596,BB,B,Control,D,0.848
597,BB,B,Experimental,A,0.866
598,BB,B,Experimental,B,0.753
599,BB,B,Experimental,C,0.753
600,BB,B,Experimental,A,0.866
601,BB,B,Experimental,B,0.753
602,BB,B,Experimental,C,0.753
603,BB,B,Control,A,0.753
604,BB,B,Control,B,0.753
605,BB,B,Control,C,0.753
606,BB,B,Control,D,0.848
607,BB,B,Control,A,0.753
608,BB,B,Control,B,0.753
609,BB,B,Control,C,0.753
610,BB,B,Control,D,0.848
611,BB,B,Experimental,A,0.866
612,BB,B,Experimental,B,0.753
613,BB,B,Experimental,C,0.753
614,BB,B,Experimental,A,0.866
615,BB,B,Experimental,B,0.753
616,BB,B,Experimental,C,0.753
617,BB,B,Control,A,0.753
618,BB,B,Control,B,0.753
619,BB,B,Control,C,0.753
620,BB,B,Control,D,0.848
621,BB,B,Control,A,0.753
622,BB,B,Control,B,0.753
623,BB,B,Control,C,0.753
624,BB,B,Control,D,0.848
625,BB,B,Experimental,A,0.866
626,BB,B,Experimental,B,0.753
627,BB,B,Experimental,C,0.753
628,BB,B,Experimental,A,0.866
629,BB,B,Experimental,B,0.753
630,BB,B,Experimental,C,0.753
631,BB,B,Control,A,0.753
632,BB,B,Control,B,0.753
633,BB,B,Control,C,0.753
634,BB,B,Control,D,0.848
635,BB,B,Control,A,0.753
636,BB,B,Control,B,0.753
637,BB,B,Control,C,0.753
638,BB,B,Control,D,0.848
639,BB,B,Experimental,A,0.866
640,BB,B,Experimental,B,0.753
641,BB,B,Experimental,C,0.753
642,BB,B,Experimental,A,0.866
643,BB,B,Experimental,B,0.753
644,BB,B,Experimental,C,0.753
645,BB,B,Control,A,0.753
646,BB,B,Control,B,0.753
647,BB,B,Control,C,0.753
648,BB,B,Control,D,0.848
649,BB,B,Control,A,0.753
650,BB,B,Control,B,0.753
651,BB,B,Control,C,0.753
652,BB,B,Control,D,0.848
653,BB,B,Experimental,A,0.866
654,BB,B,Experimental,B,0.753
655,BB,B,Experimental,C,0.753
656,BB,B,Experimental,A,0.866
657,BB,B,Experimental,B,0.753
658,BB,B,Experimental,C,0.753
659,BB,B,Control,A,0.753
660,BB,B,Control,B,0.753
661,BB,B,Control,C,0.753
662,BB,B,Control,D,0.848
663,BB,B,Control,A,0.753
664,BB,B,Control,B,0.753
665,BB,B,Control,C,0.753
666,BB,B,Control,D,0.848
667,BB,B,Experimental,A,0.866
668,BB,B,Experimental,B,0.753
669,BB,B,Experimental,C,0.753
670,BB,B,Experimental,A,0.866
671,BB,B,Experimental,B,0.753
672,BB,B,Experimental,C,0.753
673,BB,B,Control,A,0.753
674,BB,B,Control,B,0.753
675,BB,B,Control,C,0.753
676,BB,B,Control,D,0.848
677,BB,B,Control,A,0.753
678,BB,B,Control,B,0.753
679,BB,B,Control,C,0.753
680,BB,B,Control,D,0.848
681,BB,B,Experimental,A,0.866
682,BB,B,Experimental,B,0.753
683,BB,B,Experimental,C,0.753
684,BB,B,Experimental,A,0.866
685,BB,B,Experimental,B,0.753
686,BB,B,Experimental,C,0.753
687,BB,B,Control,A,0.753
688,BB,B,Control,B,0.753
689,BB,B,Control,C,0.753
690,BB,B,Control,D,0.848
691,BB,B,Control,A,0.753
692,BB,B,Control,B,0.753
693,BB,B,Control,C,0.753
694,BB,B,Control,D,0.848
695,BB,B,Experimental,A,0.866
696,BB,B,Experimental,B,0.753
697,BB,B,Experimental,C,0.753
698,BB,B,Experimental,A,0.866
699,BB,B,Experimental,B,0.753
700,BB,B,Experimental,C,0.753
701,BB,B,Control,A,0.753
702,BB,B,Control,B,0.753
703,BB,B,Control,C,0.753
704,BB,B,Control,D,0.848
705,BB,B,Control,A,0.753
706,BB,B,Control,B,0.753
707,BB,B,Control,C,0.753
708,BB,B,Control,D,0.848
709,BB,B,Experimental,A,0.866
710,BB,B,Experimental,B,0.753
711,BB,B,Experimental,C,0.753
712,BB,B,Experimental,A,0.866
713,BB,B,Experimental,B,0.753
714,BB,B,Experimental,C,0.753
715,BB,B,Control,A,0.753
716,BB,B,Control,B,0.753
717,BB,B,Control,C,0.753
718,BB,B,Control,D,0.848
719,BB,B,Control,A,0.753
720,BB,B,Control,B,0.753
721,BB,B,Control,C,0.753
722,BB,B,Control,D,0.848
723,BB,B,Experimental,A,0.866
724,BB,B,Experimental,B,0.753
725,BB,B,Experimental,C,0.753
726,BB,B,Experimental,A,0.866
727,BB,B,Experimental,B,0.753
728,BB,B,Experimental,C,0.753
729,BB,B,Control,A,0.753
730,BB,B,Control,B,0.753
731,BB,B,Control,C,0.753
732,BB,B,Control,D,0.848
733,BB,B,Control,A,0.753
734,BB,B,Control,B,0.753
735,BB,B,Control,C,0.753
736,BB,B,Control,D,0.848
737,BB,B,Experimental,A,0.866
738,BB,B,Experimental,B,0.753
739,BB,B,Experimental,C,0.753
740,BB,B,Experimental,A,0.866
741,BB,B,Experimental,B,0.753
742,BB,B,Experimental,C,0.753
743,BB,B,Control,A,0.753
744,BB,B,Control,B,0.753
745,BB,B,Control,C,0.753
746,BB,B,Control,D,0.848
747,BB,B,Control,A,0.753
748,BB,B,Control,B,0.753
749,BB,B,Control,C,0.753
750,BB,B,Control,D,0.848
751,BB,B,Experimental,A,0.866
752,BB,B,Experimental,B,0.753
753,BB,B,Experimental,C,0.753
754,BB,B,Experimental,A,0.866
755,BB,B,Experimental,B,0.753
756,BB,B,Experimental,C,0.753
757,BB,B,Control,A,0.753
758,BB,B,Control,B,0.753
759,BB,B,Control,C,0.753
760,BB,B,Control,D,0.848
761,BB,B,Control,A,0.753
762,BB,B,Control,B,0.753
763,BB,B,Control,C,0.753
764,BB,B,Control,D,0.848
765,BB,B,Experimental,A,0.866
766,BB,B,Experimental,B,0.753
767,BB,B,Experimental,C,0.753
768,BB,B,Experimental,A,0.866
769,BB,B,Experimental,B,0.753
770,BB,B,Experimental,C,0.753
771,BB,B,Control,A,0.753
772,BB,B,Control,B,0.753
773,BB,B,Control,C,0.753
774,BB,B,Control,D,0.848
775,BB,B,Control,A,0.753
776,BB,B,Control,B,0.753
777,BB,B,Control,C,0.753
778,BB,B,Control,D,0.848
779,BB,B,Experimental,A,0.866
780,BB,B,Experimental,B,0.753
781,BB,B,Experimental,C,0.753
782,BB,B,Experimental,A,0.866
783,BB,B,Experimental,B,0.753
784,BB,B,Experimental,C,0.753
785,BB,B,Control,A,0.753
786,BB,B,Control,B,0.753
787,BB,B,Control,C,0.753
788,BB,B,Control,D,0.848
789,BB,B,Control,A,0.753
790,BB,B,Control,B,0.753
791,BB,B,Control,C,0.753
792,BB,B,Control,D,0.848
793,BB,B,Experimental,A,0.866
794,BB,B,Experimental,B,0.753
795,BB,B,Experimental,C,0.753
796,BB,B,Experimental,A,0.866
797,BB,B,Experimental,B,0.753
798,BB,B,Experimental,C,0.753
799,BB,B,Control,A,0.753
800,BB,B,Control,B,0.753
801,BB,B,Control,C,0.753
802,BB,B,Control,D,0.848
803,BB,B,Control,A,0.753
804,BB,B,Control,B,0.753
805,BB,B,Control,C,0.753
806,BB,B,Control,D,0.848
807,BB,B,Experimental,A,0.866
808,BB,B,Experimental,B,0.753
809,BB,B,Experimental,C,0.753
810,BB,B,Experimental,A,0.866
811,BB,B,Experimental,B,0.753
812,BB,B,Experimental,C,0.753
813,BB,B,Control,A,0.753
814,BB,B,Control,B,0.753
815,BB,B,Control,C,0.753
816,BB,B,Control,D,0.848
817,BB,B,Control,A,0.753
818,BB,B,Control,B,0.753
819,BB,B,Control,C,0.753
820,BB,B,Control,D,0.848
821,BB,B,Experimental,A,0.866
822,BB,B,Experimental,B,0.753
823,BB,B,Experimental,C,0.753
824,BB,B,Experimental,A,0.866
825,BB,B,Experimental,B,0.753
826,BB,B,Experimental,C,0.753
827,BB,B,Control,A,0.753
828,BB,B,Control,B,0.753
829,BB,B,Control,C,0.753
