ID,condition,subcondition,trialType,objects,ratings
1,BB,A,Experimental,A,0.857
2,BB,A,Experimental,B,0.862
3,BB,A,Experimental,C,0.649
4,BB,A,Control,A,0.696
5,BB,A,Control,B,0.868
6,BB,A,Control,C,0.624
7,BB,A,Control,D,0.849
8,BB,A,Experimental,A,0.859
9,BB,A,Experimental,B,0.867
10,BB,A,Experimental,C,0.682
11,BB,A,Control,A,0.628
12,BB,A,Control,B,0.695
13,BB,A,Control,C,0.845
14,BB,A,Control,D,0.839
15,BB,A,Experimental,A,0.871
16,BB,A,Experimental,B,0.73
17,BB,A,Experimental,C,0.615
18,BB,A,Control,A,0.893
19,BB,A,Control,B,0.724
20,BB,A,Control,C,0.707
21,BB,A,Control,D,0.829
22,BB,A,Experimental,A,0.856
23,BB,A,Experimental,B,0.763
24,BB,A,Experimental,C,0.717
25,BB,A,Control,A,0.797
26,BB,A,Control,B,0.615
27,BB,A,Control,C,0.723
28,BB,A,Control,D,0.851
29,BB,A,Experimental,A,0.883
30,BB,A,Experimental,B,0.799
31,BB,A,Experimental,C,0.786
32,BB,A,Control,A,0.764
33,BB,A,Control,B,0.648
34,BB,A,Control,C,0.829
35,BB,A,Control,D,0.841
36,BB,A,Experimental,A,0.886
37,BB,A,Experimental,B,0.592
38,BB,A,Experimental,C,0.772
39,BB,A,Control,A,0.8
40,BB,A,Control,B,0.558
41,BB,A,Control,C,0.79
42,BB,A,Control,D,0.858
43,BB,A,Experimental,A,0.86
44,BB,A,Experimental,B,0.835
45,BB,A,Experimental,C,0.704
46,BB,A,Control,A,0.715
47,BB,A,Control,B,0.749
48,BB,A,Control,C,0.737
49,BB,A,Control,D,0.848
50,BB,A,Experimental,A,0.863
51,BB,A,Experimental,B,0.584
52,BB,A,Experimental,C,0.854
53,BB,A,Control,A,0.87
54,BB,A,Control,B,0.743
55,BB,A,Control,C,0.549
56,BB,A,Control,D,0.849
57,BB,A,Experimental,A,0.854
58,BB,A,Experimental,B,0.803
59,BB,A,Experimental,C,0.729
60,BB,A,Control,A,0.664
61,BB,A,Control,B,0.696
62,BB,A,Control,C,0.905
63,BB,A,Control,D,0.85
64,BB,A,Experimental,A,0.885
65,BB,A,Experimental,B,0.584
66,BB,A,Experimental,C,0.736
67,BB,A,Control,A,0.857
68,BB,A,Control,B,0.574
69,BB,A,Control,C,0.723
70,BB,A,Control,D,0.827
71,BB,A,Experimental,A,0.865
72,BB,A,Experimental,B,0.866
73,BB,A,Experimental,C,0.674
74,BB,A,Control,A,0.881
75,BB,A,Control,B,0.757
76,BB,A,Control,C,0.631
77,BB,A,Control,D,0.841
78,BB,A,Experimental,A,0.858
79,BB,A,Experimental,B,0.83
80,BB,A,Experimental,C,0.811
81,BB,A,Control,A,0.782
82,BB,A,Control,B,0.529
83,BB,A,Control,C,0.797
84,BB,A,Control,D,0.847
85,BB,A,Experimental,A,0.879
86,BB,A,Experimental,B,0.597
87,BB,A,Experimental,C,0.782
88,BB,A,Control,A,0.904
89,BB,A,Control,B,0.594
90,BB,A,Control,C,0.718
91,BB,A,Control,D,0.853
92,BB,A,Experimental,A,0.863
93,BB,A,Experimental,B,0.692
94,BB,A,Experimental,C,0.886
95,BB,A,Control,A,0.858
96,BB,A,Control,B,0.801
97,BB,A,Control,C,0.503
98,BB,A,Control,D,0.849
99,BB,A,Experimental,A,0.86
100,BB,A,Experimental,B,0.741
101,BB,A,Experimental,C,0.774
102,BB,A,Control,A,0.861
103,BB,A,Control,B,0.634
104,BB,A,Control,C,0.724
105,BB,A,Control,D,0.846
106,BB,A,Experimental,A,0.873
107,BB,A,Experimental,B,0.854
108,BB,A,Experimental,C,0.739
109,BB,A,Control,A,0.761
110,BB,A,Control,B,0.814
111,BB,A,Control,C,0.603
112,BB,A,Control,D,0.822
113,BB,A,Experimental,A,0.862
114,BB,A,Experimental,B,0.775
115,BB,A,Experimental,C,0.711
116,BB,A,Control,A,0.861
117,BB,A,Control,B,0.728
118,BB,A,Control,C,0.713
119,BB,A,Control,D,0.848
120,BB,A,Experimental,A,0.889
121,BB,A,Experimental,B,0.745
122,BB,A,Experimental,C,0.628
123,BB,A,Control,A,0.785
124,BB,A,Control,B,0.856
125,BB,A,Control,C,0.502
126,BB,A,Control,D,0.844
127,BB,A,Experimental,A,0.871
128,BB,A,Experimental,B,0.869
129,BB,A,Experimental,C,0.717
130,BB,A,Control,A,0.778
131,BB,A,Control,B,0.733
132,BB,A,Control,C,0.702
133,BB,A,Control,D,0.857
134,BB,A,Experimental,A,0.879
135,BB,A,Experimental,B,0.751
136,BB,A,Experimental,C,0.552
137,BB,A,Control,A,0.663
138,BB,A,Control,B,0.778
139,BB,A,Control,C,0.721
140,BB,A,Control,D,0.856
141,BB,A,Experimental,A,0.864
142,BB,A,Experimental,B,0.784
143,BB,A,Experimental,C,0.732
144,BB,A,Control,A,0.567
145,BB,A,Control,B,0.856
146,BB,A,Control,C,0.733
147,BB,A,Control,D,0.828
148,BB,A,Experimental,A,0.902
149,BB,A,Experimental,B,0.568
150,BB,A,Experimental,C,0.774
151,BB,A,Control,A,0.662
152,BB,A,Control,B,0.733
153,BB,A,Control,C,0.76
154,BB,A,Control,D,0.857
155,BB,A,Experimental,A,0.906
156,BB,A,Experimental,B,0.703
157,BB,A,Experimental,C,0.739
158,BB,A,Control,A,0.77
159,BB,A,Control,B,0.811
160,BB,A,Control,C,0.771
161,BB,A,Control,D,0.845
162,BB,A,Experimental,A,0.863
163,BB,A,Experimental,B,0.74
164,BB,A,Experimental,C,0.662
165,BB,A,Control,A,0.713
166,BB,A,Control,B,0.87
167,BB,A,Control,C,0.757
168,BB,A,Control,D,0.846
169,BB,A,Experimental,A,0.867
170,BB,A,Experimental,B,0.876
171,BB,A,Experimental,C,0.746
172,BB,A,Control,A,0.693
173,BB,A,Control,B,0.91
174,BB,A,Control,C,0.657
175,BB,A,Control,D,0.847
176,BB,A,Experimental,A,0.862
177,BB,A,Experimental,B,0.693
178,BB,A,Experimental,C,0.721
179,BB,A,Control,A,0.846
180,BB,A,Control,B,0.68
181,BB,A,Control,C,0.726
182,BB,A,Control,D,0.835
183,BB,A,Experimental,A,0.863
184,BB,A,Experimental,B,0.737
185,BB,A,Experimental,C,0.769
186,BB,A,Control,A,0.613
187,BB,A,Control,B,0.802
188,BB,A,Control,C,0.76
189,BB,A,Control,D,0.822
190,BB,A,Experimental,A,0.854
191,BB,A,Experimental,B,0.769
192,BB,A,Experimental,C,0.76
193,BB,A,Control,A,0.771
194,BB,A,Control,B,0.768
195,BB,A,Control,C,0.814
196,BB,A,Control,D,0.832
197,BB,A,Experimental,A,0.902
198,BB,A,Experimental,B,0.515
199,BB,A,Experimental,C,0.775
200,BB,A,Control,A,0.838
201,BB,A,Control,B,0.568
202,BB,A,Control,C,0.73
203,BB,A,Control,D,0.851
204,BB,A,Experimental,A,0.867
205,BB,A,Experimental,B,0.651
206,BB,A,Experimental,C,0.811
207,BB,A,Control,A,0.643
208,BB,A,Control,B,0.823
209,BB,A,Control,C,0.673
210,BB,A,Control,D,0.86
211,BB,A,Experimental,A,0.862
212,BB,A,Experimental,B,0.792
213,BB,A,Experimental,C,0.81
214,BB,A,Control,A,0.627
215,BB,A,Control,B,0.735
216,BB,A,Control,C,0.898
217,BB,A,Control,D,0.856
218,BB,A,Experimental,A,0.887
219,BB,A,Experimental,B,0.688
220,BB,A,Experimental,C,0.751
221,BB,A,Control,A,0.912
222,BB,A,Control,B,0.701
223,BB,A,Control,C,0.655
224,BB,A,Control,D,0.848
225,BB,A,Experimental,A,0.873
226,BB,A,Experimental,B,0.595
227,BB,A,Experimental,C,0.792
228,BB,A,Control,A,0.797
229,BB,A,Control,B,0.814
230,BB,A,Control,C,0.742
231,BB,A,Control,D,0.851
232,BB,A,Experimental,A,0.889
233,BB,A,Experimental,B,0.668
234,BB,A,Experimental,C,0.697
235,BB,A,Control,A,0.827
236,BB,A,Control,B,0.706
237,BB,A,Control,C,0.746
238,BB,A,Control,D,0.85
239,BB,A,Experimental,A,0.869
240,BB,A,Experimental,B,0.816
241,BB,A,Experimental,C,0.821
242,BB,A,Control,A,0.856
243,BB,A,Control,B,0.804
244,BB,A,Control,C,0.55
245,BB,A,Control,D,0.828
246,BB,A,Experimental,A,0.853
247,BB,A,Experimental,B,0.83
248,BB,A,Experimental,C,0.768
249,BB,A,Control,A,0.794
250,BB,A,Control,B,0.658
251,BB,A,Control,C,0.678
252,BB,A,Control,D,0.849
253,BB,A,Experimental,A,0.862
254,BB,A,Experimental,B,0.741
255,BB,A,Experimental,C,0.665
256,BB,A,Control,A,0.835
257,BB,A,Control,B,0.444
258,BB,A,Control,C,0.831
259,BB,A,Control,D,0.857
260,BB,A,Experimental,A,0.864
261,BB,A,Experimental,B,0.685
262,BB,A,Experimental,C,0.783
263,BB,A,Control,A,0.888
264,BB,A,Control,B,0.692
265,BB,A,Control,C,0.664
266,BB,A,Control,D,0.859
267,BB,A,Experimental,A,0.856
268,BB,A,Experimental,B,0.748
269,BB,A,Experimental,C,0.743
270,BB,A,Control,A,0.673
271,BB,A,Control,B,0.733
272,BB,A,Control,C,0.899
273,BB,A,Control,D,0.849
274,BB,A,Experimental,A,0.9
275,BB,A,Experimental,B,0.724
276,BB,A,Experimental,C,0.729
277,BB,A,Control,A,0.598
278,BB,A,Control,B,0.763
279,BB,A,Control,C,0.877
280,BB,A,Control,D,0.839
281,BB,A,Experimental,A,0.861
282,BB,A,Experimental,B,0.832
283,BB,A,Experimental,C,0.616
284,BB,A,Control,A,0.793
285,BB,A,Control,B,0.826
286,BB,A,Control,C,0.576
287,BB,A,Control,D,0.846
288,BB,A,Experimental,A,0.865
289,BB,A,Experimental,B,0.833
290,BB,A,Experimental,C,0.811
291,BB,A,Control,A,0.766
292,BB,A,Control,B,0.723
293,BB,A,Control,C,0.651
294,BB,A,Control,D,0.836
295,BB,A,Experimental,A,0.868
296,BB,A,Experimental,B,0.686
297,BB,A,Experimental,C,0.694
298,BB,A,Control,A,0.757
299,BB,A,Control,B,0.631
300,BB,A,Control,C,0.839
301,BB,A,Control,D,0.843
302,BB,A,Experimental,A,0.865
303,BB,A,Experimental,B,0.886
304,BB,A,Experimental,C,0.745
305,BB,A,Control,A,0.629
306,BB,A,Control,B,0.853
307,BB,A,Control,C,0.675
308,BB,A,Control,D,0.848
309,BB,A,Experimental,A,0.855
310,BB,A,Experimental,B,0.79
311,BB,A,Experimental,C,0.714
312,BB,A,Control,A,0.783
313,BB,A,Control,B,0.873
314,BB,A,Control,C,0.6
315,BB,A,Control,D,0.826
316,BB,A,Experimental,A,0.876
317,BB,A,Experimental,B,0.839
318,BB,A,Experimental,C,0.766
319,BB,A,Control,A,0.636
320,BB,A,Control,B,0.813
321,BB,A,Control,C,0.707
322,BB,A,Control,D,0.845
323,BB,A,Experimental,A,0.867
324,BB,A,Experimental,B,0.813
325,BB,A,Experimental,C,0.784
326,BB,A,Control,A,0.846
327,BB,A,Control,B,0.672
328,BB,A,Control,C,0.75
329,BB,A,Control,D,0.854
330,BB,A,Experimental,A,0.872
331,BB,A,Experimental,B,0.733
332,BB,A,Experimental,C,0.845
333,BB,A,Control,A,0.751
334,BB,A,Control,B,0.651
335,BB,A,Control,C,0.757
336,BB,A,Control,D,0.843
337,BB,A,Experimental,A,0.868
338,BB,A,Experimental,B,0.842
339,BB,A,Experimental,C,0.664
340,BB,A,Control,A,0.775
341,BB,A,Control,B,0.556
342,BB,A,Control,C,0.83
343,BB,A,Control,D,0.844
344,BB,A,Experimental,A,0.863
345,BB,A,Experimental,B,0.655
346,BB,A,Experimental,C,0.744
347,BB,A,Control,A,0.593
348,BB,A,Control,B,0.756
349,BB,A,Control,C,0.775
350,BB,A,Control,D,0.848
351,BB,A,Experimental,A,0.877
352,BB,A,Experimental,B,0.789
353,BB,A,Experimental,C,0.796
354,BB,A,Control,A,0.856
355,BB,A,Control,B,0.691
356,BB,A,Control,C,0.614
357,BB,A,Control,D,0.846
358,BB,A,Experimental,A,0.865
359,BB,A,Experimental,B,0.688
360,BB,A,Experimental,C,0.808
361,BB,A,Control,A,0.899
362,BB,A,Control,B,0.634
363,BB,A,Control,C,0.724
364,BB,A,Control,D,0.844
365,BB,A,Experimental,A,0.873
366,BB,A,Experimental,B,0.847
367,BB,A,Experimental,C,0.768
368,BB,A,Control,A,0.714
369,BB,A,Control,B,0.641
370,BB,A,Control,C,0.898
371,BB,A,Control,D,0.85
372,BB,A,Experimental,A,0.888
373,BB,A,Experimental,B,0.816
374,BB,A,Experimental,C,0.709
375,BB,A,Control,A,0.564
376,BB,A,Control,B,0.768
377,BB,A,Control,C,0.881
378,BB,A,Control,D,0.852
379,BB,A,Experimental,A,0.862
380,BB,A,Experimental,B,0.676
381,BB,A,Experimental,C,0.734
382,BB,A,Control,A,0.787
383,BB,A,Control,B,0.632
384,BB,A,Control,C,0.71
385,BB,A,Control,D,0.837
386,BB,A,Experimental,A,0.86
387,BB,A,Experimental,B,0.724
388,BB,A,Experimental,C,0.775
389,BB,A,Control,A,0.761
390,BB,A,Control,B,0.677
391,BB,A,Control,C,0.727
392,BB,A,Control,D,0.853
393,BB,A,Experimental,A,0.86
394,BB,A,Experimental,B,0.846
395,BB,A,Experimental,C,0.621
396,BB,A,Control,A,0.674
397,BB,A,Control,B,0.726
398,BB,A,Control,C,0.75
399,BB,A,Control,D,0.846
400,BB,A,Experimental,A,0.877
401,BB,A,Experimental,B,0.822
402,BB,A,Experimental,C,0.779
403,BB,A,Control,A,0.737
404,BB,A,Control,B,0.775
405,BB,A,Control,C,0.62
406,BB,A,Control,D,0.85
407,BB,A,Experimental,A,0.86
408,BB,A,Experimental,B,0.78
409,BB,A,Experimental,C,0.864
410,BB,A,Control,A,0.775
411,BB,A,Control,B,0.754
412,BB,A,Control,C,0.657
413,BB,A,Control,D,0.858
414,BB,A,Experimental,A,0.882
415,BB,A,Experimental,B,0.626
416,BB,A,Experimental,C,0.838
417,BB,A,Control,A,0.837
418,BB,A,Control,B,0.658
419,BB,A,Control,C,0.703
420,BB,A,Control,D,0.847
421,BB,A,Experimental,A,0.882
422,BB,A,Experimental,B,0.675
423,BB,A,Experimental,C,0.801
424,BB,A,Control,A,0.61
425,BB,A,Control,B,0.748
426,BB,A,Control,C,0.834
427,BB,A,Control,D,0.851
428,BB,A,Experimental,A,0.884
429,BB,A,Experimental,B,0.673
430,BB,A,Experimental,C,0.821
431,BB,A,Control,A,0.759
432,BB,A,Control,B,0.822
433,BB,A,Control,C,0.661
434,BB,A,Control,D,0.859
435,BB,A,Experimental,A,0.862
436,BB,A,Experimental,B,0.896
437,BB,A,Experimental,C,0.624
438,BB,A,Control,A,0.656
439,BB,A,Control,B,0.869
440,BB,A,Control,C,0.667
441,BB,A,Control,D,0.838
442,BB,A,Experimental,A,0.899
443,BB,A,Experimental,B,0.659
444,BB,A,Experimental,C,0.706
445,BB,A,Control,A,0.769
446,BB,A,Control,B,0.633
447,BB,A,Control,C,0.881
448,BB,A,Control,D,0.84
449,BB,B,Control,A,0.836
450,BB,B,Control,B,0.495
451,BB,B,Control,C,0.817
452,BB,B,Control,D,0.851
453,BB,B,Control,A,0.749
454,BB,B,Control,B,0.793
455,BB,B,Control,C,0.805
456,BB,B,Control,D,0.826
457,BB,B,Experimental,A,0.859
458,BB,B,Experimental,B,0.758
459,BB,B,Experimental,C,0.804
460,BB,B,Experimental,A,0.859
461,BB,B,Experimental,B,0.689
462,BB,B,Experimental,C,0.891
463,BB,B,Control,A,0.64
464,BB,B,Control,B,0.688
465,BB,B,Control,C,0.807
466,BB,B,Control,D,0.824
467,BB,B,Control,A,0.853
468,BB,B,Control,B,0.762
469,BB,B,Control,C,0.757
470,BB,B,Control,D,0.849
471,BB,B,Experimental,A,0.867
472,BB,B,Experimental,B,0.735
473,BB,B,Experimental,C,0.652
474,BB,B,Experimental,A,0.853
475,BB,B,Experimental,B,0.733
476,BB,B,Experimental,C,0.815
477,BB,B,Control,A,0.791
478,BB,B,Control,B,0.592
479,BB,B,Control,C,0.801
480,BB,B,Control,D,0.848
481,BB,B,Control,A,0.682
482,BB,B,Control,B,0.78
483,BB,B,Control,C,0.672
484,BB,B,Control,D,0.832
485,BB,B,Experimental,A,0.859
486,BB,B,Experimental,B,0.886
487,BB,B,Experimental,C,0.613
488,BB,B,Experimental,A,0.86
489,BB,B,Experimental,B,0.861
490,BB,B,Experimental,C,0.724
491,BB,B,Control,A,0.534
492,BB,B,Control,B,0.817
493,BB,B,Control,C,0.765
494,BB,B,Control,D,0.854
495,BB,B,Control,A,0.824
496,BB,B,Control,B,0.759
497,BB,B,Control,C,0.769
498,BB,B,Control,D,0.85
499,BB,B,Experimental,A,0.856
500,BB,B,Experimental,B,0.908
501,BB,B,Experimental,C,0.711
502,BB,B,Experimental,A,0.876
503,BB,B,Experimental,B,0.836
504,BB,B,Experimental,C,0.764
505,BB,B,Control,A,0.772
506,BB,B,Control,B,0.55
507,BB,B,Control,C,0.795
508,BB,B,Control,D,0.831
509,BB,B,Control,A,0.616
510,BB,B,Control,B,0.847
511,BB,B,Control,C,0.717
512,BB,B,Control,D,0.825
513,BB,B,Experimental,A,0.889
514,BB,B,Experimental,B,0.808
515,BB,B,Experimental,C,0.643
516,BB,B,Experimental,A,0.857
517,BB,B,Experimental,B,0.739
518,BB,B,Experimental,C,0.729
519,BB,B,Control,A,0.805
520,BB,B,Control,B,0.659
521,BB,B,Control,C,0.813
522,BB,B,Control,D,0.846
523,BB,B,Control,A,0.873
524,BB,B,Control,B,0.644
525,BB,B,Control,C,0.775
526,BB,B,Control,D,0.843
527,BB,B,Experimental,A,0.867
528,BB,B,Experimental,B,0.703
529,BB,B,Experimental,C,0.889
530,BB,B,Experimental,A,0.854
531,BB,B,Experimental,B,0.826
532,BB,B,Experimental,C,0.752
533,BB,B,Control,A,0.831
534,BB,B,Control,B,0.83
535,BB,B,Control,C,0.573
536,BB,B,Control,D,0.85
537,BB,B,Control,A,0.615
538,BB,B,Control,B,0.829
539,BB,B,Control,C,0.776
540,BB,B,Control,D,0.85
541,BB,B,Experimental,A,0.862
542,BB,B,Experimental,B,0.669
543,BB,B,Experimental,C,0.741
544,BB,B,Experimental,A,0.88
545,BB,B,Experimental,B,0.652
546,BB,B,Experimental,C,0.683
547,BB,B,Control,A,0.779
548,BB,B,Control,B,0.734
549,BB,B,Control,C,0.726
550,BB,B,Control,D,0.83
551,BB,B,Control,A,0.842
552,BB,B,Control,B,0.767
553,BB,B,Control,C,0.553
554,BB,B,Control,D,0.842
555,BB,B,Experimental,A,0.87
556,BB,B,Experimental,B,0.682
557,BB,B,Experimental,C,0.786
558,BB,B,Experimental,A,0.876
559,BB,B,Experimental,B,0.649
560,BB,B,Experimental,C,0.82
561,BB,B,Control,A,0.66
562,BB,B,Control,B,0.679
563,BB,B,Control,C,0.918
564,BB,B,Control,D,0.856
565,BB,B,Control,A,0.705
566,BB,B,Control,B,0.91
567,BB,B,Control,C,0.655
568,BB,B,Control,D,0.85
569,BB,B,Experimental,A,0.858
570,BB,B,Experimental,B,0.898
571,BB,B,Experimental,C,0.651
572,BB,B,Experimental,A,0.874
573,BB,B,Experimental,B,0.855
574,BB,B,Experimental,C,0.752
575,BB,B,Control,A,0.822
576,BB,B,Control,B,0.77
577,BB,B,Control,C,0.608
578,BB,B,Control,D,0.837
579,BB,B,Control,A,0.826
580,BB,B,Control,B,0.839
581,BB,B,Control,C,0.431
582,BB,B,Control,D,0.857
583,BB,B,Experimental,A,0.854
584,BB,B,Experimental,B,0.814
585,BB,B,Experimental,C,0.733
586,BB,B,Experimental,A,0.867
587,BB,B,Experimental,B,0.567
588,BB,B,Experimental,C,0.786
589,BB,B,Control,A,0.73
590,BB,B,Control,B,0.857
591,BB,B,Control,C,0.762
592,BB,B,Control,D,0.822
593,BB,B,Control,A,0.783
594,BB,B,Control,B,0.649
595,BB,B,Control,C,0.704
596,BB,B,Control,D,0.824
597,BB,B,Experimental,A,0.87
598,BB,B,Experimental,B,0.616
599,BB,B,Experimental,C,0.816
600,BB,B,Experimental,A,0.91
601,BB,B,Experimental,B,0.718
602,BB,B,Experimental,C,0.705
603,BB,B,Control,A,0.678
604,BB,B,Control,B,0.712
605,BB,B,Control,C,0.805
606,BB,B,Control,D,0.849
607,BB,B,Control,A,0.767
608,BB,B,Control,B,0.781
609,BB,B,Control,C,0.829
610,BB,B,Control,D,0.843
611,BB,B,Experimental,A,0.862
612,BB,B,Experimental,B,0.653
613,BB,B,Experimental,C,0.76
614,BB,B,Experimental,A,0.885
615,BB,B,Experimental,B,0.832
616,BB,B,Experimental,C,0.65
617,BB,B,Control,A,0.587
618,BB,B,Control,B,0.793
619,BB,B,Control,C,0.743
620,BB,B,Control,D,0.854
621,BB,B,Control,A,0.847
622,BB,B,Control,B,0.764
623,BB,B,Control,C,0.67
624,BB,B,Control,D,0.855
625,BB,B,Experimental,A,0.852
626,BB,B,Experimental,B,0.826
627,BB,B,Experimental,C,0.806
628,BB,B,Experimental,A,0.869
629,BB,B,Experimental,B,0.777
630,BB,B,Experimental,C,0.602
631,BB,B,Control,A,0.855
632,BB,B,Control,B,0.744
633,BB,B,Control,C,0.743
634,BB,B,Control,D,0.823
635,BB,B,Control,A,0.838
636,BB,B,Control,B,0.773
637,BB,B,Control,C,0.587
638,BB,B,Control,D,0.859
639,BB,B,Experimental,A,0.87
640,BB,B,Experimental,B,0.848
641,BB,B,Experimental,C,0.52
642,BB,B,Experimental,A,0.857
643,BB,B,Experimental,B,0.775
644,BB,B,Experimental,C,0.822
645,BB,B,Control,A,0.835
646,BB,B,Control,B,0.794
647,BB,B,Control,C,0.587
648,BB,B,Control,D,0.842
649,BB,B,Control,A,0.782
650,BB,B,Control,B,0.592
651,BB,B,Control,C,0.76
652,BB,B,Control,D,0.839
653,BB,B,Experimental,A,0.865
654,BB,B,Experimental,B,0.805
655,BB,B,Experimental,C,0.813
656,BB,B,Experimental,A,0.863
657,BB,B,Experimental,B,0.835
658,BB,B,Experimental,C,0.705
659,BB,B,Control,A,0.732
660,BB,B,Control,B,0.718
661,BB,B,Control,C,0.865
662,BB,B,Control,D,0.85
663,BB,B,Control,A,0.785
664,BB,B,Control,B,0.817
665,BB,B,Control,C,0.523
666,BB,B,Control,D,0.846
